air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,power_proxy
300.0,309.2,1759,27.9,5,49076.1
299.8,309.1,1355,56.7,7,76828.5
299.9,309.1,1345,56.8,10,76396.0
299.9,309.2,1683,30.5,13,51331.5
299.9,309.2,1658,34.8,16,57698.399999999994
300.0,309.2,1566,34.4,18,53870.399999999994
300.1,309.3,1469,43.9,20,64489.1
300.2,309.5,1458,46.9,23,68380.2
300.1,309.4,1858,23.6,26,43848.8
300.1,309.4,1563,40.8,28,63770.399999999994
300.1,309.4,2141,17.9,33,38323.899999999994
300.0,309.3,1473,46.0,35,67758.0
300.0,309.4,1498,38.5,37,57673.0
300.1,309.4,1568,39.7,42,62249.600000000006
300.1,309.4,1694,27.4,44,46415.6
300.0,309.4,1499,35.7,46,53514.3
300.0,309.5,1717,28.3,48,48591.1
300.1,309.5,1462,42.8,50,62573.6
300.1,309.6,1642,34.5,53,56649.0
300.1,309.6,1760,25.4,55,44704.0
300.1,309.5,1660,32.7,57,54282.00000000001
300.1,309.5,1557,40.6,59,63214.200000000004
300.2,309.6,1442,49.2,61,70946.40000000001
300.2,309.6,1359,51.5,66,69988.5
300.4,309.8,1342,52.5,68,70455.0
300.4,309.9,1435,54.8,70,78638.0
300.4,309.9,1567,36.5,72,57195.5
300.4,309.9,1376,43.5,74,59856.0
300.4,309.9,1513,38.7,76,58553.100000000006
300.4,309.9,2563,12.8,81,32806.4
300.5,310.0,1521,45.1,86,68597.1
300.6,310.0,1658,34.7,88,57532.600000000006
300.6,310.0,1419,42.4,90,60165.6
300.6,310.0,1478,36.3,95,53651.399999999994
300.5,310.0,1415,43.5,98,61552.5
300.5,309.9,1780,26.5,101,47170.0
300.4,309.7,1440,42.8,104,61631.99999999999
300.4,309.8,1448,39.7,107,57485.600000000006
300.4,309.7,1500,35.2,112,52800.00000000001
300.4,309.8,1513,32.9,117,49777.7
300.5,309.8,1428,43.8,119,62546.399999999994
300.5,309.8,1473,42.3,121,62307.899999999994
300.5,309.9,1483,49.3,124,73111.9
300.4,309.7,1534,42.5,127,65195.0
300.5,309.8,1367,54.0,129,73818.0
300.4,309.7,1467,36.9,131,54132.299999999996
300.4,309.7,1488,42.2,133,62793.600000000006
300.4,309.7,1679,30.1,136,50537.9
300.4,309.8,1409,47.5,138,66927.5
300.4,309.7,1367,51.2,143,69990.40000000001
300.4,309.8,1314,63.1,146,82913.40000000001
300.5,309.9,1480,40.0,148,59200.0
300.4,309.8,1549,38.9,150,60256.1
300.4,309.7,1685,31.3,152,52740.5
300.4,309.6,1536,34.5,154,52992.0
300.4,309.7,1539,37.7,156,58020.3
300.4,309.7,1384,45.1,159,62418.4
300.4,309.6,1614,30.3,161,48904.200000000004
300.4,309.6,1675,35.5,164,59462.5
300.4,309.7,1685,32.3,167,54425.49999999999
300.4,309.6,1386,56.9,170,78863.4
300.3,309.6,1488,41.3,172,61454.399999999994
300.3,309.6,1624,32.6,175,52942.4
300.3,309.6,1600,34.6,177,55360.0
300.3,309.6,1468,44.7,179,65619.6
300.3,309.6,1435,45.4,181,65149.0
300.2,309.5,1564,33.4,183,52237.6
300.2,309.4,1329,53.6,186,71234.40000000001
300.1,309.3,1570,36.8,189,57775.99999999999
300.2,309.4,1433,48.8,191,69930.4
300.2,309.4,1527,37.0,194,56499.0
300.1,309.3,1443,50.3,196,72582.9
300.1,309.3,1616,32.0,199,51712.0
300.1,309.3,1654,31.0,201,51274.0
300.1,309.3,1685,27.1,203,45663.5
300.2,309.4,1456,48.8,205,71052.8
300.2,309.4,1752,27.8,208,48705.6
300.1,309.2,1438,51.0,211,73338.0
300.1,309.1,1551,33.7,214,52268.700000000004
300.1,309.2,1599,30.1,216,48129.9
300.1,309.2,1732,33.7,218,58368.4
300.1,309.2,1418,39.8,221,56436.399999999994
300.0,309.1,1401,44.5,0,62344.5
300.0,309.0,1454,51.7,2,75171.8
300.0,309.2,1635,32.4,4,52974.0
300.0,309.1,1489,40.3,7,60006.7
300.0,309.1,1465,40.6,9,59479.0
300.0,309.1,1463,45.7,11,66859.1
300.1,309.1,1560,35.4,14,55224.0
300.1,309.2,1454,44.4,19,64557.6
300.2,309.1,1479,47.0,22,69513.0
300.2,309.2,1430,43.4,24,62062.0
300.1,309.1,1533,38.0,26,58254.0
300.1,309.0,1404,54.8,29,76939.2
300.1,308.9,1548,38.4,31,59443.2
300.1,309.0,1612,33.0,34,53196.0
300.2,309.0,1642,31.2,37,51230.4
300.2,309.1,1406,42.2,40,59333.200000000004
300.3,309.2,1587,31.4,43,49831.799999999996
300.3,309.2,1364,47.6,45,64926.4
300.3,309.2,1462,51.4,48,75146.8
300.3,309.2,1649,32.4,50,53427.6
300.4,309.2,1752,29.0,52,50808.0
300.4,309.3,1396,51.2,54,71475.2
300.5,309.4,2179,16.3,59,35517.700000000004
300.5,309.5,1653,27.6,62,45622.8
300.6,309.5,2025,21.4,64,43335.0
300.6,309.6,1426,53.6,66,76433.6
300.6,309.6,1503,38.4,68,57715.2
300.7,309.6,1525,36.5,71,55662.5
300.6,309.6,1423,49.1,74,69869.3
300.7,309.7,1435,44.7,76,64144.50000000001
300.6,309.5,1495,36.5,79,54567.5
300.6,309.5,1557,33.8,84,52626.6
300.6,309.4,1474,40.7,87,59991.8
300.5,309.3,1465,46.0,89,67390.0
300.5,309.3,1589,34.9,91,55456.1
300.5,309.3,1475,46.8,94,69030.0
300.6,309.4,1442,43.2,96,62294.4
300.6,309.4,1556,36.0,98,56016.0
300.7,309.3,1425,45.3,100,64552.49999999999
300.7,309.3,1580,38.3,102,60513.99999999999
300.8,309.4,1474,40.7,104,59991.8
300.8,309.4,1489,38.4,109,57177.6
300.8,309.4,1946,20.5,111,39893.0
300.8,309.4,1342,62.4,113,83740.8
300.9,309.5,1758,26.8,116,47114.4
300.9,309.4,1724,25.6,119,44134.4
301.0,309.5,1430,48.5,122,69355.0
300.9,309.5,1612,35.2,124,56742.4
300.9,309.5,1469,43.4,126,63754.6
300.9,309.6,1384,42.4,131,58681.6
301.0,309.6,1724,28.1,133,48444.4
301.0,309.6,1397,48.0,135,67056.0
301.0,309.6,1588,32.7,138,51927.600000000006
301.0,309.7,1468,42.0,141,61656.0
301.0,309.8,1594,31.1,143,49573.4
301.0,309.7,1511,39.3,146,59382.299999999996
301.1,309.8,1493,38.9,149,58077.7
301.2,309.8,1709,27.0,151,46143.0
301.1,309.6,1501,36.1,156,54186.1
301.1,309.7,1668,30.8,158,51374.4
301.1,309.6,1502,48.9,160,73447.8
301.0,309.7,1288,58.4,162,75219.2
301.0,309.7,1491,42.9,165,63963.9
301.1,309.8,1519,39.6,167,60152.4
301.2,309.9,1984,19.7,169,39084.799999999996
301.2,309.9,1643,32.9,171,54054.7
301.2,310.0,1625,31.6,173,51350.0
301.3,310.0,2068,17.8,176,36810.4
301.3,310.1,1469,39.7,179,58319.3
301.3,310.1,1558,36.3,184,56555.399999999994
301.3,310.0,1344,54.8,186,73651.2
301.3,310.1,1455,44.1,188,64165.5
301.3,310.1,1355,53.6,193,72628.0
301.3,310.1,1269,56.8,195,72079.2
301.3,310.0,1550,41.5,197,64325.0
301.3,310.1,1525,37.8,199,57644.99999999999
301.3,310.0,1696,32.4,202,54950.399999999994
301.4,310.1,1937,21.8,205,42226.6
301.4,310.0,1689,32.1,207,54216.9
301.3,310.0,1593,30.8,210,49064.4
301.3,309.9,1565,36.0,213,56340.0
301.3,310.0,1665,31.4,0,52281.0
301.3,310.0,1532,36.3,2,55611.6
301.3,310.0,1438,40.9,7,58814.2
301.3,310.1,1531,41.6,9,63689.6
301.3,310.0,1506,40.8,11,61444.799999999996
301.2,309.9,1382,52.4,13,72416.8
301.2,309.9,1456,50.8,15,73964.8
301.2,310.0,1445,45.6,18,65892.0
301.2,309.9,1515,40.9,21,61963.5
301.2,309.9,1449,45.5,23,65929.5
301.2,309.9,1362,50.7,25,69053.40000000001
301.2,309.9,1687,29.7,30,50103.9
301.2,310.0,1618,37.6,32,60836.8
301.2,310.1,1558,32.6,34,50790.8
301.3,310.1,1662,31.0,37,51522.0
301.2,310.1,1295,56.6,39,73297.0
301.2,310.2,1385,42.3,42,58585.49999999999
301.2,310.1,1479,45.5,44,67294.5
301.3,310.3,1400,44.3,47,62019.99999999999
301.2,310.3,1357,54.5,49,73956.5
301.1,310.2,1657,34.1,52,56503.700000000004
301.1,310.2,1496,43.4,54,64926.4
301.2,310.3,1379,43.2,56,59572.8
301.2,310.3,1548,38.6,59,59752.8
301.2,310.3,1499,38.1,61,57111.9
301.3,310.5,1390,45.8,63,63661.99999999999
301.3,310.4,1538,38.4,65,59059.2
301.3,310.5,1365,47.7,70,65110.50000000001
301.3,310.5,1503,48.6,72,73045.8
301.2,310.4,1390,49.9,74,69361.0
301.2,310.3,1497,45.7,76,68412.90000000001
301.3,310.4,1577,48.3,78,76169.09999999999
301.4,310.5,1432,54.3,81,77757.59999999999
301.4,310.5,1563,39.9,83,62363.7
301.4,310.4,1433,43.4,86,62192.2
301.3,310.4,1384,50.1,88,69338.40000000001
301.3,310.4,1346,46.7,90,62858.200000000004
301.3,310.4,1459,44.7,92,65217.3
301.4,310.4,1639,28.9,94,47367.1
301.4,310.4,1737,31.9,96,55410.299999999996
301.4,310.5,1489,43.5,98,64771.5
301.5,310.6,1492,43.0,100,64156.0
301.4,310.5,1217,60.6,103,73750.2
301.5,310.5,1636,28.7,106,46953.2
301.4,310.4,1436,49.7,108,71369.2
301.4,310.4,1689,30.6,110,51683.4
301.5,310.5,2289,16.4,112,37539.6
301.5,310.6,1522,41.0,114,62402.0
301.5,310.5,1351,52.9,116,71467.9
301.5,310.5,1589,36.7,118,58316.3
301.5,310.6,1578,34.1,120,53809.8
301.5,310.6,1587,33.7,122,53481.9
301.5,310.6,1962,20.2,124,39632.4
301.5,310.6,2432,14.2,126,34534.4
301.6,310.6,1418,43.9,129,62250.2
301.6,310.7,1683,29.7,131,49985.1
301.7,310.8,1385,50.7,133,70219.5
301.7,310.8,1559,44.5,135,69375.5
301.7,310.8,1671,31.6,137,52803.600000000006
301.6,310.8,1343,49.5,140,66478.5
301.6,310.8,1548,34.2,143,52941.600000000006
301.7,310.9,1705,31.2,146,53196.0
301.6,310.8,1535,35.4,148,54339.0
301.6,310.8,1564,34.1,150,53332.4
301.6,310.9,1510,40.9,152,61759.0
301.6,310.9,1492,45.2,155,67438.40000000001
301.5,310.8,1452,44.1,157,64033.200000000004
301.4,310.7,1329,52.0,160,69108.0
301.5,310.8,1382,52.4,165,72416.8
301.5,310.8,1628,36.4,167,59259.2
301.4,310.7,1706,27.9,170,47597.399999999994
301.3,310.7,1594,34.1,172,54355.4
301.3,310.7,1761,24.3,174,42792.3
301.3,310.6,1529,41.8,176,63912.2
301.3,310.7,1532,40.7,178,62352.4
301.4,310.7,1673,27.8,181,46509.4
301.4,310.8,1285,62.6,183,80441.0
301.4,310.8,1680,31.4,185,52752.0
301.4,310.8,1610,34.6,187,55706.0
301.6,310.9,1632,31.6,189,51571.200000000004
301.6,310.9,1559,40.2,191,62671.8
301.5,310.8,1367,49.0,193,66983.0
301.6,310.8,1355,57.8,195,78319.0
301.6,310.7,1414,51.7,197,73103.8
301.5,310.6,1522,36.6,202,55705.200000000004
301.5,310.6,1525,41.9,204,63897.5
301.5,310.6,1394,46.5,206,64821.0
301.5,310.6,1519,40.7,208,61823.3
301.4,310.6,1445,43.9,210,63435.5
301.4,310.6,1555,43.3,212,67331.5
301.4,310.5,1633,39.5,0,64503.5
301.4,310.6,1630,30.3,2,49389.0
301.4,310.7,1692,32.3,5,54651.6
301.5,310.7,1790,26.2,8,46898.0
301.5,310.8,1350,58.5,13,78975.0
301.5,310.9,2760,8.0,15,22080.0
301.4,310.7,1584,32.2,17,51004.8
301.4,310.7,1989,21.8,19,43360.200000000004
301.4,310.8,1431,44.3,21,63393.299999999996
301.4,310.7,1568,35.2,23,55193.600000000006
301.4,310.7,1376,50.6,25,69625.6
301.4,310.6,1459,46.9,27,68427.09999999999
301.5,310.8,1385,47.5,30,65787.5
301.5,310.8,1591,29.6,33,47093.600000000006
301.5,310.7,1568,33.1,38,51900.8
301.4,310.7,1459,37.7,40,55004.3
301.4,310.7,1590,36.3,43,57716.99999999999
301.3,310.6,1376,47.6,45,65497.6
301.3,310.6,1510,38.5,47,58135.0
301.4,310.6,1674,33.6,49,56246.4
301.3,310.6,1426,40.7,54,58038.200000000004
301.5,310.7,1466,43.6,56,63917.6
301.5,310.8,1474,38.7,58,57043.8
301.6,310.8,1290,65.3,63,84237.0
301.7,310.9,1435,48.0,66,68880.0
301.5,310.7,1416,53.2,69,75331.2
301.5,310.7,1599,40.4,72,64599.6
301.5,310.7,1466,47.3,77,69341.8
301.5,310.7,1408,47.3,79,66598.4
301.5,310.6,1490,48.1,81,71669.0
301.5,310.6,1405,42.3,83,59431.49999999999
301.4,310.5,1647,33.3,85,54845.1
301.4,310.6,1459,35.0,87,51065.0
301.4,310.6,1648,30.7,90,50593.6
301.4,310.7,1675,30.7,92,51422.5
301.4,310.7,1605,34.2,94,54891.00000000001
301.4,310.7,1536,44.4,96,68198.4
301.4,310.7,1617,34.3,101,55463.1
301.4,310.6,1347,53.3,104,71795.09999999999
301.3,310.5,1337,52.7,106,70459.90000000001
301.3,310.4,1695,30.9,108,52375.5
301.3,310.4,1635,32.5,110,53137.5
301.2,310.4,1470,44.0,113,64680.0
301.2,310.4,1381,49.8,115,68773.8
301.2,310.4,1382,41.6,117,57491.200000000004
301.2,310.4,1697,30.0,120,50910.0
301.2,310.3,1451,39.7,123,57604.700000000004
301.3,310.3,1419,55.7,125,79038.3
301.3,310.3,1313,55.6,127,73002.8
301.3,310.3,1560,36.3,129,56627.99999999999
301.3,310.3,1555,41.2,131,64066.00000000001
301.4,310.4,1579,36.9,133,58265.1
301.5,310.5,1435,44.6,135,64001.0
301.6,310.6,1621,33.7,137,54627.700000000004
301.6,310.6,1555,40.4,139,62822.0
301.5,310.5,1611,33.8,144,54451.799999999996
301.6,310.6,1834,23.5,146,43099.0
301.5,310.5,1612,29.8,148,48037.6
301.5,310.4,1629,34.1,151,55548.9
301.4,310.4,1496,35.2,153,52659.200000000004
301.5,310.5,1593,32.9,155,52409.7
301.5,310.5,1623,33.5,157,54370.5
301.5,310.5,1380,48.7,160,67206.0
301.6,310.6,1562,34.4,162,53732.799999999996
301.6,310.6,1391,49.4,164,68715.4
301.5,310.5,1551,34.3,166,53199.299999999996
301.6,310.6,1821,26.2,171,47710.2
301.6,310.7,1429,43.6,176,62304.4
301.6,310.7,2012,20.7,178,41648.4
301.6,310.6,1924,23.6,181,45406.4
301.5,310.5,1412,44.1,184,62269.200000000004
301.5,310.5,1389,54.9,187,76256.09999999999
301.5,310.5,1466,48.1,189,70514.6
301.5,310.5,2297,15.8,191,36292.6
301.4,310.4,1471,37.5,193,55162.5
301.4,310.3,1492,41.4,195,61768.799999999996
301.3,310.3,1460,41.5,197,60590.0
301.4,310.4,1559,39.4,199,61424.6
301.4,310.5,1495,52.5,201,78487.5
301.5,310.5,1535,39.0,204,59865.0
301.5,310.6,1381,50.7,206,70016.7
301.6,310.6,1599,36.1,208,57723.9
301.6,310.6,1400,49.5,211,69300.0
301.7,310.6,1624,34.5,216,56028.0
301.6,310.6,1478,36.6,218,54094.8
301.7,310.7,1605,33.3,220,53446.49999999999
301.6,310.6,1506,43.4,222,65360.4
301.6,310.6,1455,43.9,0,63874.5
301.6,310.5,1602,32.3,2,51744.6
301.5,310.4,1425,54.4,7,77520.0
301.5,310.4,1918,21.8,9,41812.4
301.4,310.3,1611,41.5,11,66856.5
301.4,310.4,1610,38.6,16,62146.0
301.5,310.4,2639,12.0,21,31668.0
301.5,310.4,1329,46.6,24,61931.4
301.5,310.4,1270,54.2,26,68834.0
301.5,310.3,1415,41.6,28,58864.0
301.6,310.4,1330,49.5,30,65835.0
301.6,310.5,1786,27.1,35,48400.600000000006
301.6,310.5,1809,25.5,40,46129.5
301.7,310.6,1303,59.7,42,77789.1
301.8,310.7,1383,45.7,44,63203.100000000006
301.7,310.6,1447,56.9,47,82334.3
301.8,310.7,1461,44.2,49,64576.200000000004
301.8,310.7,2092,18.6,51,38911.200000000004
301.8,310.7,1429,47.9,53,68449.09999999999
301.8,310.8,1736,26.5,56,46004.0
301.8,310.7,1441,49.3,58,71041.3
301.8,310.7,1523,43.3,60,65945.9
301.8,310.8,1691,33.4,62,56479.399999999994
301.9,310.8,1557,35.3,65,54962.1
301.8,310.7,1644,33.4,68,54909.6
301.8,310.6,1522,43.8,70,66663.59999999999
301.8,310.7,1547,41.7,72,64509.9
301.8,310.7,1597,30.8,74,49187.6
301.8,310.8,1619,31.0,76,50189.0
301.9,310.8,1400,58.2,79,81480.0
302.0,310.9,1663,31.5,81,52384.5
301.9,310.8,1540,37.6,83,57904.0
301.9,310.8,1455,42.7,85,62128.50000000001
301.9,310.8,1519,39.0,90,59241.0
301.9,310.8,1427,47.7,92,68067.90000000001
301.9,310.8,1650,29.8,94,49170.0
301.8,310.8,1508,38.8,96,58510.399999999994
301.9,310.9,1379,54.8,99,75569.2
301.9,310.9,1542,36.7,101,56591.4
301.9,310.9,1763,28.4,103,50069.2
301.9,310.9,1590,34.3,106,54536.99999999999
301.9,311.0,1336,63.6,111,84969.6
301.9,311.0,1638,35.4,116,57985.2
301.9,311.0,1356,45.7,119,61969.200000000004
301.9,311.0,1384,47.4,121,65601.59999999999
301.9,310.9,1309,48.0,124,62832.0
301.9,311.0,1642,33.1,126,54350.200000000004
301.9,311.0,1289,54.9,128,70766.09999999999
301.9,311.0,1353,43.8,130,59261.399999999994
301.9,311.0,1871,26.0,132,48646.0
301.9,311.0,1291,63.6,137,82107.6
301.8,310.9,1346,44.6,142,60031.6
301.7,310.8,1493,47.6,145,71066.8
301.7,310.8,1524,41.3,147,62941.2
301.6,310.8,1726,26.7,150,46084.2
301.6,310.8,1435,47.2,152,67732.0
301.7,310.8,1502,34.4,157,51668.799999999996
301.7,310.9,1608,33.0,160,53064.0
301.8,311.0,1771,27.2,162,48171.2
301.7,311.0,1474,42.6,164,62792.4
301.8,311.0,1322,53.0,166,70066.0
301.8,311.0,1393,49.5,168,68953.5
301.9,311.1,1417,52.5,171,74392.5
301.9,311.0,1430,49.8,174,71214.0
301.9,311.1,1605,40.0,179,64200.0
302.0,311.1,1402,47.8,182,67015.59999999999
302.0,311.0,1550,35.2,184,54560.00000000001
301.9,311.0,1376,44.9,186,61782.4
301.9,310.9,1569,32.5,188,50992.5
301.9,311.0,1669,32.2,191,53741.8
301.9,311.0,1541,38.9,193,59944.899999999994
301.8,311.0,1651,32.5,195,53657.5
301.8,310.9,1521,39.3,197,59775.299999999996
301.8,310.8,1365,48.2,199,65793.0
301.8,310.9,1609,31.7,202,51005.299999999996
301.8,310.8,1470,37.6,204,55272.0
301.9,310.9,1573,38.9,209,61189.7
302.0,310.9,1378,53.1,212,73171.8
301.9,310.9,1567,39.0,214,61113.0
301.9,310.9,1441,43.7,0,62971.700000000004
301.9,310.9,1641,33.2,3,54481.200000000004
301.9,310.9,1486,40.3,6,59885.799999999996
302.0,311.0,1563,36.2,8,56580.600000000006
302.0,311.1,1769,26.0,10,45994.0
301.9,311.0,1672,29.9,13,49992.799999999996
302.0,311.0,1632,34.2,18,55814.4
302.0,311.0,1980,21.5,20,42570.0
302.0,311.1,1635,36.0,23,58860.0
302.0,311.0,1686,32.5,25,54795.0
301.9,310.9,1574,31.4,27,49423.6
301.8,310.8,1546,43.4,29,67096.4
301.8,310.9,1899,24.7,31,46905.299999999996
301.8,310.9,1449,36.5,33,52888.5
301.9,310.9,1483,37.0,35,54871.0
301.8,310.8,1576,38.6,38,60833.600000000006
301.9,310.9,1317,51.9,40,68352.3
301.9,311.0,1467,48.1,43,70562.7
301.9,310.9,1616,34.5,46,55752.0
301.8,310.9,1299,60.4,48,78459.59999999999
301.9,311.0,1432,41.5,51,59428.0
301.9,310.9,1799,24.2,54,43535.799999999996
301.8,310.9,1358,52.3,56,71023.4
301.8,310.8,1618,37.8,59,61160.399999999994
301.9,310.8,1525,43.2,62,65880.0
301.8,310.7,1551,37.7,64,58472.700000000004
301.9,310.8,1735,31.5,66,54652.5
301.8,310.7,1309,43.3,68,56679.7
301.7,310.6,1743,26.2,71,45666.6
301.7,310.7,1659,29.9,73,49604.1
301.8,310.7,1680,32.4,76,54432.0
301.7,310.6,1486,38.5,78,57211.0
301.7,310.6,1471,43.8,80,64429.799999999996
301.8,310.7,1465,35.8,82,52446.99999999999
301.7,310.6,1492,42.2,85,62962.4
301.8,310.7,1420,52.0,88,73840.0
301.8,310.6,1295,62.3,91,80678.5
301.8,310.5,1548,34.1,93,52786.8
301.8,310.6,1372,54.7,95,75048.40000000001
301.8,310.6,1552,35.9,97,55716.799999999996
301.8,310.6,1441,46.3,100,66718.3
301.7,310.6,1691,27.7,105,46840.7
301.8,310.6,1451,50.7,108,73565.7
301.8,310.6,1452,48.4,110,70276.8
301.7,310.6,1406,46.0,112,64676.0
301.7,310.5,1567,39.1,114,61269.700000000004
301.6,310.4,1599,41.7,116,66678.3
301.6,310.4,1455,39.0,118,56745.0
301.7,310.5,1625,35.9,121,58337.5
301.8,310.6,2672,11.8,124,31529.600000000002
301.8,310.6,1650,31.9,126,52635.0
301.8,310.6,1459,40.2,128,58651.8
301.8,310.6,1395,50.5,131,70447.5
301.8,310.7,1751,29.3,133,51304.3
301.8,310.6,1192,68.9,135,82128.8
301.9,310.7,1947,25.0,137,48675.0
301.8,310.5,1593,34.9,139,55595.7
301.8,310.5,1478,38.6,141,57050.8
301.7,310.6,1505,44.5,146,66972.5
301.7,310.5,2465,13.7,149,33770.5
301.8,310.6,1403,46.8,151,65660.4
301.7,310.5,1458,41.4,153,60361.2
301.6,310.4,1369,45.4,156,62152.6
301.6,310.4,1377,44.9,161,61827.299999999996
301.6,310.4,1452,45.7,164,66356.40000000001
301.6,310.4,1517,41.1,167,62348.700000000004
301.7,310.5,1354,50.0,169,67700.0
301.7,310.5,1724,33.0,171,56892.0
301.7,310.5,1399,53.2,174,74426.8
301.7,310.5,1388,50.5,176,70094.0
301.7,310.5,1523,34.7,181,52848.100000000006
301.7,310.5,1377,43.1,183,59348.700000000004
301.7,310.6,1417,45.2,185,64048.4
301.7,310.7,1542,40.0,188,61680.0
301.8,310.8,1557,33.3,190,51848.1
301.7,310.7,1641,31.9,192,52347.899999999994
301.7,310.7,1318,55.0,194,72490.0
301.6,310.7,1638,33.8,196,55364.399999999994
301.7,310.8,1954,21.6,198,42206.4
301.7,310.9,1644,32.5,201,53430.0
301.7,310.8,1594,32.4,204,51645.6
301.7,310.9,1405,46.4,207,65192.0
301.7,310.8,1622,37.8,0,61311.6
301.7,310.9,1557,39.4,2,61345.799999999996
301.8,311.0,1606,33.3,4,53479.799999999996
301.8,311.1,1647,31.6,6,52045.200000000004
301.8,311.1,1413,42.2,9,59628.600000000006
301.8,311.0,1529,41.6,12,63606.4
301.9,311.1,1448,46.3,14,67042.4
301.9,311.2,1435,44.2,16,63427.00000000001
301.9,311.2,1474,41.8,18,61613.2
301.9,311.2,1657,29.1,23,48218.700000000004
302.0,311.3,1509,39.9,25,60209.1
302.0,311.3,1530,36.4,27,55692.0
302.0,311.4,1587,35.9,30,56973.299999999996
302.1,311.4,1467,43.4,33,63667.799999999996
302.2,311.5,1360,53.0,36,72080.0
302.2,311.5,1588,30.6,39,48592.8
302.2,311.4,1609,32.1,41,51648.9
302.1,311.3,1415,44.1,43,62401.5
302.0,311.2,1845,27.3,45,50368.5
302.1,311.4,1419,36.2,47,51367.8
302.1,311.3,1634,30.6,50,50000.4
302.2,311.3,1521,40.6,52,61752.6
302.2,311.4,1499,37.7,55,56512.3
302.1,311.2,1616,35.1,57,56721.600000000006
302.2,311.4,1449,46.5,60,67378.5
302.2,311.4,1626,31.6,62,51381.600000000006
302.3,311.5,1445,44.8,65,64735.99999999999
302.4,311.6,1622,35.0,68,56770.0
302.4,311.6,1544,39.1,70,60370.4
302.3,311.6,1488,41.8,75,62198.399999999994
302.3,311.6,1309,57.6,77,75398.40000000001
302.3,311.6,1784,26.4,79,47097.6
302.2,311.5,1548,32.4,81,50155.2
302.2,311.5,1413,43.5,83,61465.5
302.2,311.5,1863,25.7,85,47879.1
302.2,311.5,1427,43.8,88,62502.6
302.2,311.5,1443,47.0,90,67821.0
302.2,311.5,1481,40.4,93,59832.4
302.1,311.4,1446,39.7,95,57406.200000000004
302.1,311.5,1444,44.9,97,64835.6
302.1,311.5,1341,50.8,99,68122.8
302.1,311.4,1518,37.4,102,56773.2
302.1,311.4,1603,35.9,104,57547.7
302.1,311.4,1686,30.9,106,52097.399999999994
302.1,311.5,1383,53.6,108,74128.8
302.1,311.5,1477,45.4,111,67055.8
302.2,311.5,1449,44.5,113,64480.5
302.2,311.5,1734,25.0,116,43350.0
302.3,311.6,1398,49.1,119,68641.8
302.3,311.7,1639,36.6,121,59987.4
302.3,311.7,1517,37.6,124,57039.200000000004
302.3,311.7,1442,41.7,127,60131.4
302.3,311.7,1685,30.8,130,51898.0
302.4,311.8,1358,50.6,133,68714.8
302.3,311.6,1608,39.9,136,64159.2
302.3,311.6,1665,34.3,139,57109.49999999999
302.3,311.7,1510,38.7,141,58437.00000000001
302.4,311.8,1465,40.2,143,58893.00000000001
302.3,311.7,1701,27.5,145,46777.5
302.3,311.7,1486,39.6,147,58845.6
302.3,311.6,1658,32.3,150,53553.399999999994
302.3,311.7,1449,44.5,152,64480.5
302.2,311.5,1346,52.4,157,70530.4
302.1,311.5,1866,23.1,159,43104.600000000006
302.2,311.5,1562,38.0,162,59356.0
302.3,311.7,1368,53.6,165,73324.8
302.2,311.5,1567,33.1,168,51867.700000000004
302.2,311.5,1725,34.0,170,58650.0
302.2,311.5,1744,31.2,172,54412.799999999996
302.1,311.3,1453,45.1,174,65530.3
302.1,311.2,1550,34.8,177,53939.99999999999
302.0,311.2,1558,39.1,179,60917.8
302.0,311.2,1270,65.3,182,82931.0
301.9,311.1,1380,51.6,184,71208.0
302.0,311.1,1406,50.5,187,71003.0
302.0,311.2,1625,30.7,189,49887.5
302.0,311.2,1420,45.8,192,65035.99999999999
302.1,311.4,1889,22.7,194,42880.299999999996
302.1,311.3,1477,43.6,196,64397.200000000004
302.1,311.2,1460,46.9,198,68474.0
302.1,311.3,1758,24.4,200,42895.2
302.1,311.3,1521,31.5,202,47911.5
302.1,311.3,1511,45.0,204,67995.0
302.2,311.3,1530,37.3,207,57068.99999999999
302.1,311.2,1454,46.8,0,68047.2
302.2,311.2,1928,23.1,2,44536.8
302.2,311.3,1758,26.4,4,46411.2
302.2,311.2,1649,33.2,9,54746.8
302.1,311.2,1447,50.3,11,72784.09999999999
302.1,311.2,1417,48.0,13,68016.0
302.0,311.2,1434,44.9,15,64386.6
302.0,311.2,1418,49.5,17,70191.0
302.0,311.2,1400,49.5,20,69300.0
302.0,311.3,1725,27.7,23,47782.5
302.0,311.3,1567,41.1,26,64403.700000000004
302.1,311.3,1497,38.4,28,57484.799999999996
302.1,311.4,1549,44.6,31,69085.40000000001
302.2,311.4,1754,26.9,33,47182.6
302.2,311.5,1489,38.3,35,57028.7
302.2,311.5,1543,38.5,37,59405.5
302.3,311.5,1543,33.1,39,51073.3
302.3,311.5,1565,35.6,41,55714.0
302.3,311.4,1855,23.9,43,44334.5
302.4,311.4,1475,45.2,46,66670.0
302.3,311.4,1609,32.3,49,51970.7
302.3,311.4,1443,44.1,51,63636.3
302.4,311.4,1450,44.1,56,63945.0
302.4,311.5,1590,39.9,58,63441.0
302.4,311.4,1508,41.2,60,62129.600000000006
302.2,311.2,1544,43.6,63,67318.40000000001
